Date,Close,Volume,Stock,pred_sum,Prediction,Confidence_Level,Stop_Loss,Predicted_Change,Predicted_Change_Ratio,Predicted_Next_Date
2021-03-23,73.23999786376953,3325593.0,ED,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,106.5999984741211,1268134.0,EMN,3,Up,0.707116961479187,104.30037386796086,108.02361692952142,0.013354769941633187,2021-03-24
2021-03-23,132.92999267578125,1851706.0,ETN,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,60.310001373291016,5959428.0,EBAY,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,207.91000366210938,1384455.0,ECL,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,59.04999923706055,2426368.0,EIX,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,79.7699966430664,2390843.0,EW,3,Up,0.7520609498023987,77.79613613243409,80.82993225022626,0.01328739691318497,2021-03-24
2021-03-23,133.0500030517578,2521454.0,EA,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,87.22000122070312,2644532.0,EMR,3,Up,0.713794986406962,85.36379812793363,88.10089522174563,0.010099678843313371,2021-03-24
2021-03-23,98.11000061035156,1135185.0,ETR,3,Up,0.6858079234759012,95.46696872949501,100.44740987072551,0.02382437311010801,2021-03-24
2021-03-23,69.6500015258789,7079784.0,EOG,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,175.47999572753906,709959.0,EFX,3,Up,0.6850034594535828,157.144015732714,177.55144284398125,0.01180446299792734,2021-03-24
2021-03-23,675.77001953125,436892.0,EQIX,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,71.80999755859375,2899495.0,EQR,0,Down,0.7382473647594452,73.64324480187852,70.29599709955804,-0.021083421675378182,2021-03-24
2021-03-23,276.2099914550781,362458.0,ESS,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,281.2799987792969,1638982.0,EL,3,Up,0.7147013545036316,275.9128136131933,283.3806605245948,0.007468222960802224,2021-03-24
2021-03-23,58.88999938964844,2669910.0,EVRG,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,84.47000122070312,1653341.0,ES,3,Up,0.7350853880246481,82.44757049625646,85.29647605762011,0.0097842408544257,2021-03-24
2021-03-23,42.79999923706055,4786344.0,EXC,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,168.4199981689453,4496158.0,EXPE,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,101.58999633789062,800132.0,EXPD,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,130.39999389648438,1088245.0,EXR,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,72.12999725341797,3744147.0,FANG,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,201.33999633789062,588114.0,FFIV,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,290.6300048828125,23000929.0,FB,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,98.6500015258789,590995.0,FRT,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,266.80999755859375,2277599.0,FDX,0,Down,0.6811507840951283,272.6692548871308,263.08144605865004,-0.013974556928380712,2021-03-24
2021-03-23,142.02999877929688,2257076.0,FIS,3,Up,0.692446251710256,138.54663102469308,143.5302197050669,0.010562704630458032,2021-03-24
2021-03-23,36.34000015258789,5836910.0,FITB,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,34.38999938964844,3982960.0,FE,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,164.85000610351562,960310.0,FRC,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,121.29000091552734,2907597.0,FISV,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,272.3299865722656,696868.0,FLT,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,54.790000915527344,727443.0,FLIR,3,Up,0.7078805963198344,53.2737071129235,55.1336978244152,0.006272986003737359,2021-03-24
2021-03-23,37.4900016784668,1365032.0,FLS,3,Up,0.7367402712504069,36.25166608870212,38.15124231106169,0.01763778615605364,2021-03-24
2021-03-23,108.0199966430664,902214.0,FMC,3,Up,0.6921917597452799,99.62520148993661,109.73628189780632,0.015888588299174715,2021-03-24
2021-03-23,12.210000038146973,68859846.0,F,3,Up,0.7041477560997009,11.951065928110298,12.436120034016435,0.018519246123096585,2021-03-24
2021-03-23,176.07000732421875,1056881.0,FTNT,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,67.69999694824219,1741093.0,FTV,3,Up,0.7120405038197836,66.14205228983089,68.16808604429092,0.006914167166160838,2021-03-24
2021-03-23,87.5199966430664,715056.0,FBHS,3,Up,0.696672260761261,85.5389582865333,89.02857099181229,0.017236910495990063,2021-03-24
2021-03-23,41.810001373291016,3568356.0,FOXA,0,Down,0.6815166870752971,42.80331197479824,40.00288375985005,-0.043222137146242415,2021-03-24
2021-03-23,39.209999084472656,1358955.0,FOX,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,32.20000076293945,40044725.0,FCX,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,7.46999979019165,9805626.0,FTI,3,Up,0.7726390560468038,6.45172523550578,7.726345077675342,0.03431663918120597,2021-03-24
2021-03-23,2041.3299560546875,1306351.0,GOOGL,3,Up,0.7508055766423544,2005.64708088566,2055.96003619726,0.0071669355065205245,2021-03-24
2021-03-23,2052.9599609375,1366997.0,GOOG,3,Up,0.7465126713116964,2016.940699381737,2066.8276851956703,0.006754990122572738,2021-03-24
2021-03-23,39.869998931884766,4904715.0,GLW,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,27.8700008392334,10404762.0,GPS,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,126.16000366210938,465186.0,GRMN,3,Up,0.7308889627456665,123.81387568388936,127.33281921881276,0.009296254935474616,2021-03-24
2021-03-23,174.8699951171875,804471.0,GD,0,Down,0.7312250634034474,178.62565563803437,172.49443302419365,-0.013584732425948131,2021-03-24
2021-03-23,12.65999984741211,65132854.0,GE,3,Up,0.6746824582417806,12.298472660565867,12.899761774635623,0.018938541083199475,2021-03-24
2021-03-23,61.189998626708984,5231737.0,GIS,3,Up,0.6761287848154703,59.96909563753826,62.274471486285165,0.01772304108375677,2021-03-24
2021-03-23,56.15999984741211,21280753.0,GM,0,Down,0.7354643245538075,57.27860619945559,54.662942777081504,-0.0266569991880011,2021-03-24
2021-03-23,114.77999877929688,750425.0,GPC,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,64.5,6572127.0,GILD,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,96.25,495076.0,GL,3,Up,0.7053283850351969,93.97996972067882,97.43529051412474,0.012314706640257144,2021-03-24
2021-03-23,200.80999755859375,1600526.0,GPN,3,Up,0.6841305295626322,195.84388878026138,203.8746890244442,0.01526164784179235,2021-03-24
2021-03-23,331.7699890136719,2426319.0,GS,3,Up,0.7287467320760092,325.61935096817894,335.86983509848505,0.012357495314756169,2021-03-24
2021-03-23,394.30999755859375,215238.0,GWW,3,Up,0.7498937646547953,386.24678271838326,398.57974874464196,0.010828412194681229,2021-03-24
2021-03-23,19.850000381469727,2845924.0,HRB,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,20.809999465942383,11337450.0,HAL,3,Up,0.7056075135866801,20.034608801368112,21.32155759030175,0.024582322800948884,2021-03-24
2021-03-23,19.239999771118164,3374882.0,HBI,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,67.30000305175781,5909662.0,HIG,1,-,0.0,0.0,0.0,0.0,2021-03-24
